32304,nan,9,34
5800,0.025766555011608128,0.006600000000000251,10,13
32948,-0.16776358239774122,0.009200000000001296,10,14
2615,0.07891560672175219,0.012760000000001527,10,15
2036,0.05000644412940978,0.0088799999999992,10,16
3209,-0.13848252577673376,0.01746000000000123,10,17
1100,0.009420570396181122,0.006850000000000023,10,18
1400,-0.025816445075507965,0.026239999999999954,10,19
1656,0.0709448564979127,0.014269999999999073,10,20
1910,-0.07099522395766983,-0.000960000000002026,10,21
1800,0.06449948400412431,-0.006000000000000227,10,22
300,0.06445790898542886,-0.019499999999997897,10,23
500,0.0,-0.018999999999996933,10,24
3521,0.09466342964962925,-0.03970000000000056,10,25
3455,0.009143522393895362,-0.03347000000000122,10,26
2114,-0.065206185567014,-0.014060000000000628,10,27
800,0.0,-0.001649999999999352,10,28
9796,-0.06447453255963528,0.02376000000000147,10,29
7960,-0.1032657803020502,0.04111999999999938,10,30
500,0.038709677419356305,0.03299999999999841,10,31
300,0.05158627805004675,0.01699999999999733,10,32
2900,-0.09035755776430539,0.00899999999999892,10,33
2872,0.038709677419356305,-0.0030000000000001137,10,34
1025,0.06447453255963528,-0.005999999999998807,10,35
700,0.02578316359416788,-0.013999999999997216,10,36
1800,-0.012893243940163621,-0.025,10,37
19405,-0.1290988897495592,0.007000000000000739,10,38
6561,0.0,0.029000000000000626,10,39
9616,-0.1551590380139518,0.05599999999999881,10,40
8551,0.025853154084793203,0.0519999999999996,10,41
11938,0.14199044791532134,0.00799999999999841,10,42
3604,0.16752577319587045,-0.04099999999999966,10,43
3072,-0.012888258796224907,-0.0739999999999995,10,44
1919,-0.012889920082502084,-0.05600000000000023,10,45
1523,0.012888258796243222,-0.02200000000000131,10,46
3650,0.01288659793813261,0.0,10,47
3106,0.16724559372187012,-0.029999999999999718,10,48
12587,0.0,-0.0440000000000012,10,49
31984,0.10281454825857639,-0.057000000000000745,10,50
4402,-0.06430041152263008,-0.04000000000000199,10,51
2482,-0.025726781579637554,-0.004999999999998295,10,52
1500,0.09638244554392193,-0.00999999999999801,10,53
900,0.019272773994604354,-0.009499999999998466,10,54
3735,0.0,-0.02299999999999898,10,55
1600,-0.012850167052178254,-0.017499999999999717,10,56
7291,-0.06429214350006064,0.010000000000000854,10,57
4327,-0.03859017236943805,0.02400000000000091,10,58
5542,-0.012865045670900431,0.027999999999998693,10,59
2200,0.012863390789800496,0.019999999999998866,11,0
6432,0.012861736334411724,0.003999999999999205,11,1
6431,0.0,-0.0040000000000006255,11,2
3213,0.0,-0.0049999999999997165,11,3
5100,-0.012863390789818777,0.0,11,4
16752,-0.03860507013254554,0.009000000000001762,11,5
7076,0.03859017236943805,0.006000000000001649,11,6
8980,0.02572016460906666,-0.002000000000001023,11,7
5486,0.0,-0.009000000000003184,11,8
3400,0.05141388174806175,-0.020000000000001707,11,9
2109,0.0,-0.01599999999999966,11,10
2380,0.06422607578676578,-0.021999999999997046,11,11
300,0.0385208012326671,-0.028999999999997784,11,12
1397,0.0641601437187365,-0.034000000000001765,11,13
2700,0.08974358974358099,-0.04800000000000182,11,14
7490,-0.08982420120620194,-0.028000000000002957,11,15
1600,-0.10186164029354068,0.005859999999998422,11,16
1100,-0.052306901426553226,0.038930000000000575,11,17
33344,0.25637738751442485,0.009999999999999433,11,18
7938,-0.10265622994995288,-0.015930000000000177,11,19
2800,-0.01925174870050769,-0.024860000000001038,11,20
1532,-0.006417661404196719,-0.010499999999998977,11,21
6432,0.0256640574875019,0.018000000000000682,11,22
5806,-0.01925174870050769,0.0015000000000000568,11,23
6213,0.0,-0.0005000000000009664,11,24
8927,-0.03209654641161341,0.0054999999999992616,11,25
5083,-0.07709109597841741,0.022500000000002275,11,26
5205,0.07061693522502,0.014500000000001024,11,27
2323,0.01925545571245259,0.003499999999999659,11,28
9044,-0.07708119218910878,0.002999999999998693,11,29
2200,-0.025700334104356508,0.006500000000001194,11,30
9249,0.025693730729715095,0.017000000000001594,11,31
3474,-0.025700334104356508,0.016000000000002502,11,32
2000,-0.019278966647370166,0.006999999999999318,11,33
8626,0.0,0.006499999999996931,11,34
9156,-0.012854296548627953,0.010499999999998977,11,35
4236,0.006426735218503153,0.0049999999999997165,11,36
1496,0.06422607578676578,-0.008499999999996533,11,37
200,0.0,-0.01449999999999676,11,38
2946,0.0,-0.015999999999998238,11,39
600,-0.038550501156516495,-0.003999999999999205,11,40
2805,-0.01272328399524944,0.01097999999999786,11,41
3500,0.03841212744090161,0.005989999999997053,11,42
14115,-0.01284851599640899,0.001999999999998181,11,43
7703,-0.025703637064639535,9.99999999891088e-06,11,44
4686,0.01285016705215999,0.0010200000000025967,11,45
4807,-0.025706940874030876,0.009000000000001762,11,46
2265,0.025700334104338245,0.003000000000001535,11,47
2000,0.025693730729715095,-0.006000000000000227,11,48
4974,0.012845215157342204,-0.010000000000000854,11,49
4100,-0.07713073659851917,-0.0010000000000019327,11,50
1100,0.0,0.010999999999997102,11,51
2921,0.11556240369798305,-0.0019999999999996024,11,52
2800,0.08941663662594164,-0.02894000000000148,11,53
2806,0.03244629689001247,-0.0529699999999977,11,54
2916,0.07048571062412766,-0.057499999999998865,11,55
2695,0.0,-0.03803000000000054,11,56
2461,-0.044874671453293914,-0.014560000000000173,11,57
16528,0.0832692800409912,-0.013500000000001934,11,58
5702,-0.07692307692307984,0.0030000000000001137,11,59
6830,-0.03847633705271404,0.01150000000000091,12,0
4100,-0.1155624036980013,0.03200000000000216,12,1
900,-0.02568713074749039,0.052000000000001025,12,2
1100,0.0,0.03900000000000006,12,3
2304,0.06289388902438305,0.01419999999999817,12,4
3040,0.0012835322808247517,-0.010900000000000888,12,5
1600,0.038491147036183136,-0.020999999999999377,12,6
2600,0.01282873636947417,-0.021099999999999855,12,7
10166,0.06423068688373537,-0.022220000000000087,12,8
1600,-0.03860459150956067,-0.018010000000001015,12,9
2283,-0.025657472738930112,-0.0040000000000006255,12,10
515,0.0,0.005010000000000048,12,11
8001,-0.02566405748748366,0.016019999999998903,12,12
600,-0.0513544742585778,0.017999999999999263,12,13
5100,-0.07709109597841741,0.030000000000001137,12,14
4040,0.02569043031470266,0.03000000000000256,12,15
6899,0.06418485237485412,0.010000000000000854,12,16
300,0.012835322808356957,-0.010999999999999944,12,17
3800,0.051314945477878446,-0.030000000000001137,12,18
1750,-0.03850102669404663,-0.019000000000001196,12,19
1800,0.03848620910840428,-0.010999999999999944,12,20
1331,-0.015011874777875201,-0.00566000000000031,12,21
900,-0.023485626283362974,0.004170000000000585,12,22
6500,0.01283202874375095,0.0009999999999990906,12,23
3094,0.0,0.004829999999998336,12,24
2908,0.025657472738930112,-0.003340000000001453,12,25
10693,0.03847140292382808,-0.014000000000000058,12,26
600,-0.01282544568424409,-0.012999999999998124,12,27
2000,0.025644313373504323,-0.013999999999997216,12,28
100,0.01282051282051938,-0.010999999999998523,12,29
9981,-0.012822156686761272,-0.004999999999998295,12,30
3162,-0.12838618564641713,0.01599999999999966,12,31
2885,0.0,0.030999999999998806,12,32
600,-0.03853069612124472,0.03799999999999955,12,33
600,0.03851585569392879,0.02299999999999898,12,34
6376,0.025670645616732157,-0.003999999999999205,12,35
2800,0.01283367556468829,-0.010999999999999944,12,36
300,0.0,-0.015000000000000568,12,37
800,0.0,-0.007000000000000739,12,38
1587,-0.03209448616728376,0.0030000000000001137,12,39
4999,0.044912100603119204,0.0004999999999995453,12,40
1100,-0.025670645616750393,0.0010000000000005115,12,41
2071,0.01283367556468829,-0.0015000000000000568,12,42
6061,0.01283202874375095,-0.006000000000001649,12,43
690,-0.01283367556468829,0.0,12,44
1500,0.03848620910840428,-0.008000000000001251,12,45
2400,-0.02566405748748366,-0.0040000000000006255,12,46
1100,0.0,-0.0010000000000005115,12,47
1703,-0.03851091142490518,0.005999999999998807,12,48
900,0.0,0.012999999999999547,12,49
7065,0.06414368184733439,-0.0009999999999990906,12,50
5891,-0.02566405748748366,-0.0049999999999997165,12,51
7548,0.025657472738930112,-0.012999999999999547,12,52
3545,0.0,-0.009999999999999433,12,53
2804,0.0,-0.0019999999999996024,12,54
2780,-0.07703171138785758,0.008000000000001251,12,55
2027,-0.0172067090756457,0.020680000000001544,12,56
500,0.05569815195072566,0.013340000000000886,12,57
2160,0.02566076469078268,-0.0009999999999990906,12,58
2300,-0.051347881899861406,-0.00834000000000117,12,59
3141,-0.051374261494999046,0.0053199999999989705,13,0
399,0.012841916013875838,0.017999999999999263,13,1
2479,-0.0513940639856177,0.025,13,2
905,-0.012850167052178254,0.019000000000002615,13,3
1210,-0.012851818532310636,0.015000000000000568,13,4
700,-0.02571024553283972,0.017999999999999263,13,5
5341,0.07707129094410799,-0.0010000000000005115,13,6
2429,-0.0129753506877504,-0.007980000000000587,13,7
3293,0.00012846865365277448,-0.010989999999999611,13,8
7617,-0.09554340795493133,0.005860000000001264,13,9
2450,-0.02019292604501014,0.027419999999999334,13,10
2600,0.006430454633136715,0.02598000000000127,13,11
5884,-0.08366585146093156,0.03107000000000113,13,12
1789,0.0,0.02113999999999976,13,13
3879,0.06431695394905731,0.008500000000000797,13,14
1400,0.03857528610004004,-0.00799999999999983,13,15
1224,0.0,-0.02399999999999949,13,16
4160,0.02571024553285799,-0.02300000000000182,13,17
7206,-0.025716857400038873,-0.008000000000001251,13,18
1793,-0.02572347266880517,0.003999999999999205,13,19
1773,-0.012863390789818777,0.010000000000000854,13,20
77300,-0.012865045670900431,0.015000000000000568,13,21
633,-0.025736713421709217,0.014000000000000058,13,22
10604,-0.012870012870001165,0.012999999999999547,13,23
6552,-0.05150656708731168,0.018999999999999774,13,24
600,0.012874983906276704,0.01700000000000017,13,25
4000,-0.019316206297083985,0.013999999999998637,13,26
4552,0.019312475859405907,0.006499999999999773,13,27
3586,0.05147342684338187,-0.009999999999999433,13,28
8678,-0.057941157535553324,-0.0045000000000001705,13,29
1126,0.04504504504504066,-0.008500000000000797,13,30
2300,0.0,-0.005000000000001137,13,31
3775,0.0,-0.001500000000001478,13,32
5777,0.02573340195573343,-0.010999999999998523,13,33
2900,0.012865045670918713,-0.00799999999999983,13,34
2513,0.03549492268278923,-0.014519999999998846,13,35
4894,-0.06769191171739039,-0.0047599999999988546,13,36
1600,0.03216261417728764,0.0004999999999995453,13,37
3400,0.012863390789800496,0.000760000000001071,13,38
3310,0.0032157442840298894,-0.0004800000000017235,13,39
4410,-0.1126778700663263,0.008749999999999147,13,40
800,-0.05798221878624109,0.032500000000000286,13,41
1300,0.0,0.039249999999999834,13,42
6035,-0.025776517592468125,0.03500000000000086,13,43
3204,-0.07738939765252453,0.026999999999999604,13,44
4008,-0.09036922282469326,0.03800000000000097,13,45
4054,-0.05166623611468876,0.05100000000000052,13,46
4510,-0.008267281201235047,0.04628000000000015,13,47
1415,-0.017571059431520316,0.030639999999998224,13,48
1700,-0.02584647195659115,0.017999999999999263,13,49
1700,-0.07759958613554356,0.023360000000002403,13,50
1850,0.015000336214434187,0.024400000000002822,13,51
2660,0.08837209302327016,0.004840000000000089,13,52
3000,-0.02584647195659115,-0.008000000000001251,13,53
4142,0.025839793281666967,-0.020840000000002593,13,54
7778,-0.038774718883289566,-0.007680000000001997,13,55
3652,0.06458279514337013,-0.0030000000000001137,13,56
6985,0.01291489086917876,-0.012000000000001877,13,57
1199,0.05163289015101593,-0.019999999999998866,13,58
2590,-0.01290988897496142,-0.022999999999997557,13,59
2431,-0.012911555842467275,-0.00899999999999892,14,0
700,-0.012913223140502474,1.4210854715202005e-15,14,1
1993,0.012911555842485623,0.005999999999998807,14,2
4427,-0.058135779342421944,0.010999999999998523,14,3
2200,0.03228722717293773,0.0074999999999988635,14,4
3921,0.012913223140484124,0.0019999999999996024,14,5
10665,0.07741935483871261,-0.01349999999999909,14,6
2699,0.06447453255963528,-0.035999999999998526,14,7
7605,-0.03869969040247825,-0.028999999999997784,14,8
1300,-0.012901561088880022,-0.01600000000000108,14,9
3300,-0.012903225806458214,0.003999999999999205,14,10
2700,-0.051639555899827334,0.020000000000000285,14,11
4432,-0.012911555842467275,0.018999999999999774,14,12
5209,-0.012654925994507344,0.018959999999999866,14,13
2882,0.019107869085267484,0.01097999999999928,14,14
900,0.03226639132680135,-0.004500000000001592,14,15
5500,0.025806451612898094,-0.013979999999999394,14,16
3000,-0.012904890953678043,-0.014459999999998275,14,17
967,0.01277421003124107,-0.009979999999998768,14,18
5683,-0.03859558538788927,0.0020100000000013553,14,19
1350,-0.06458279514337013,0.017999999999999263,14,20
1498,0.09033423667569129,0.007989999999999498,14,21
1899,-0.012906556530705866,0.0019799999999989383,14,22
300,-0.019363583553863768,-0.005000000000001137,14,23
800,0.01935983479607714,-0.009500000000001308,14,24
1200,0.019356087489516186,-0.0010000000000019327,14,25
7678,-0.12273901808785381,0.012999999999999547,14,26
817,0.09035755776428706,0.007000000000000739,14,27
4298,-0.032280973594170946,0.009500000000002728,14,28
2025,0.025818111405163918,0.001500000000001478,14,29
16898,-0.006454944487489883,-0.011499999999998067,14,30
2003,0.03871467286101579,-0.0054999999999992616,14,31
2600,0.08381148862099404,-0.024500000000001878,14,32
3260,-0.006447453255976354,-0.026500000000000058,14,33
3700,-0.02579646588416874,-0.020000000000001707,14,34
4481,0.03867973182052751,-0.01150000000000091,14,35
2729,0.05154639175256706,-0.00999999999999801,14,36
5834,-0.03222687721558682,-0.012000000000000455,14,37
1774,-0.012892412815064935,-0.008499999999999374,14,38
2300,0.019334880123743965,-0.0004999999999995453,14,39
8181,-0.20666494445879174,0.03549999999999898,14,40
1319,0.038734667527438524,0.039499999999999605,14,41
2791,0.07740936653335347,0.023999999999998068,14,42
1400,0.0,0.004999999999998295,14,43
1500,0.05157962604770089,-0.03199999999999932,14,44
921,-0.011606762873834928,-0.022199999999998,14,45
7832,-0.05290322580644751,-0.001099999999998147,14,46
4042,0.012901561088898356,0.0049999999999997165,14,47
3495,-0.012903225806458214,0.013099999999998602,14,48
3499,-0.02581311306143007,0.012199999999998568,14,49
2044,0.032255983484925456,0.002000000000001023,14,50
1000,-0.006451612903219939,0.001500000000001478,14,51
2832,-0.038724667613271126,0.0040000000000006255,14,52
3216,0.0,0.005500000000000682,14,53
2095,-0.05165956347667834,0.01799999999999784,14,54
1900,0.025823111684952903,0.013999999999998637,14,55
2900,-0.006456194718845199,0.007000000000000739,14,56
3072,-0.03229139757167589,0.008500000000000797,14,57
8630,-0.025839793281648607,0.009000000000000341,14,58
2544,-0.11641443538999276,0.03249999999999886,14,59
2100,-0.03881987577639899,0.04399999999999835,15,0
2035,-0.025886616619202718,0.043999999999999775,15,1
4100,-0.025893319523576167,0.03700000000000188,15,2
1900,-0.06477522995206265,0.028000000000001538,15,3
7500,-0.07779074290159765,0.03700000000000188,15,4
3100,0.0,0.03700000000000188,15,5
8340,-0.10382868267358636,0.043999999999999775,15,6
4062,0.03243593902044201,0.030999999999998806,15,7
5100,-0.03244646333550381,0.021499999999998923,15,8
9779,-0.012980269989603976,0.01799999999999784,15,9
4787,-0.02596728122566896,0.009499999999999887,15,10
11384,0.0,0.014000000000001478,15,11
10500,0.0519076044640621,0.0,15,12
8410,0.01297521733487856,-0.00999999999999801,15,13
3124,0.0,-0.014999999999999148,15,14
3395,-0.03894080996883038,-0.005000000000001137,15,15
15769,-0.02596728122566896,0.010999999999999944,15,16
20094,0.10181780449685188,-0.0007000000000019213,15,17
1500,0.027878630705398314,-0.015850000000001786,15,18
4835,-0.012968486577623027,-0.02399999999999949,15,19
3650,0.025930247633859746,-0.023149999999999695,15,20
2389,0.03888024883359401,-0.013299999999998136,15,21
6512,0.07122968335168921,-0.02399999999999949,15,22
3515,-0.032387614976040535,-0.024500000000000455,15,23
5205,-0.012956724540024493,-0.013000000000002388,15,24
3505,0.0,-0.0005000000000023874,15,25
5259,0.0,0.00799999999999841,15,26
3300,-0.012958403524692387,0.003999999999999205,15,27
4396,0.0,0.003000000000001535,15,28
4828,-0.012960082944537476,0.005000000000002558,15,29
4073,-0.03889537145079883,0.011000000000002785,15,30
12290,-0.06486766995329159,0.02200000000000131,15,31
7304,-0.07790184367696998,0.03800000000000097,15,32
7000,0.012981955082442057,0.036999999999999034,15,33
7100,0.032444357926164014,0.019999999999997443,15,34
7969,-0.03245488770609591,0.006499999999998352,15,35
10297,0.025957170668391982,-0.006000000000000227,15,36
6100,0.02595043466977556,-0.007499999999997443,15,37
8891,0.025943702166312404,-0.010999999999998523,15,38
9458,0.025936973155227624,-0.020000000000000285,15,39
9676,0.06480041472265055,-0.026000000000000512,15,40
8260,-0.1687654160716545,0.0009999999999990906,15,41
5563,0.0,0.020000000000000285,15,42
10715,-0.025970653161921854,0.03299999999999841,15,43
7300,-0.06496881496882975,0.042000000000000176,15,44
11503,0.006496459429623417,0.020000000000000285,15,45
11460,-0.1235852738389474,0.03649999999999949,15,46
8898,0.08448690452979493,0.02399999999999949,15,47
8988,-0.006499415052639349,0.0089999999999975,15,48
15911,0.0,0.0009999999999990906,15,49
8313,0.025990903183880466,-0.015500000000000114,15,50
13973,0.06493506493506125,-0.014999999999999148,15,51
9583,-0.051975051975060096,-0.012999999999996703,15,52
10877,0.05194805194806007,-0.014999999999997727,15,53
8848,-0.012988699831153546,-0.00799999999999841,15,54
11491,0.0,-0.0009999999999990906,15,55
18045,-0.00012988716700386516,-0.004980000000001894,15,56
10857,-0.05185185185185566,0.010009999999998343,15,57
10128,-0.1040718095485863,0.027999999999997274,15,58
32150,0.0,0.03598999999999819,15,59
65850,-0.13025921583953176,0.05198000000000178,16,0
100,-0.16962421711899198,0.07200000000000131,9,30
1600,0.03912873353332612,0.06300000000000097,9,31
100,-0.07831875734238647,0.06200000000000046,9,32
894,0.1303611002476787,0.015000000000000568,9,33
65450,0.16918271733473408,-0.043999999999999775,9,35
7023,-0.07814535035165704,-0.04500000000000029,9,36
4345,0.026041666666661488,-0.04500000000000029,9,37
4506,-0.19569471624265028,0.015999999999998238,9,38
4400,-0.3403586856918512,0.10300000000000012,9,39
1327,-0.17046944662994418,0.14499999999999888,9,40
19815,-0.2893214097843225,0.19099999999999825,9,41
7125,0.08540831745614312,0.14399999999999977,9,42
3953,0.032838565611442896,0.06750000000000114,9,43
4276,-0.2766069546891382,0.059000000000001766,9,44
4650,0.24963868085665186,0.004500000000001592,9,45
11873,0.12964382066112723,-0.018759999999998913,9,46
3599,0.0671387359034993,-0.05488000000000142,9,47
680,0.0655222120298744,-0.0930000000000007,9,48
1903,0.045844521579666765,-0.05712000000000046,9,49
3725,0.032735367290828446,-0.04074000000000098,9,50
3460,0.14382845188284443,-0.05,9,51
6700,-0.24247984795858477,-0.010500000000000398,9,52
4365,0.013105301094299346,0.015499999999998694,9,53
3121,-0.07213114754099255,0.04150000000000063,9,54
1200,0.04863207540985993,0.04308000000000192,9,55
2871,-0.1668855042016789,0.028790000000002182,9,56
1000,0.03281485856796704,0.03300000000000125,9,57
2949,-0.006563402467833358,0.024209999999997935,9,58
1700,0.013125082031750763,0.017419999999998482,9,59
1950,0.07213587776248517,-0.017500000000001136,10,0
700,-0.013117334557624602,-0.016499999999999206,10,1
31451,-0.28282031044462436,0.02750000000000199,10,2
3450,0.1707156927117658,0.030499999999999264,10,3
2366,0.01969408520974275,0.024499999999999036,10,4
2000,-0.09856748587199743,0.014499999999998181,10,5
2529,-0.03944254535892866,-0.002000000000001023,10,6
2700,0.006573325445336821,0.02750000000000199,10,7
2800,-0.09869719699960897,0.037500000000002844,10,8
2800,0.03946329913180892,0.02100000000000222,10,9
3228,-0.09216589861750253,0.026500000000000058,10,10
3472,0.05277003188572638,0.01897999999999911,10,11
3467,-0.010923668562723327,0.004629999999997381,10,12
4900,0.06339602788372253,-0.005180000000001428,10,13
4405,0.0657202944269153,-0.029989999999999385,10,14
4316,0.032849352867755977,-0.032800000000000294,10,15
1400,0.019705727798214095,-0.03513999999999982,10,16
1200,0.013135426244569691,-0.02399999999999949,10,17
2864,0.045952865489412194,-0.01950000000000074,10,18
8200,-0.05911718339464228,-0.007500000000000284,10,19
200,0.0,0.0009999999999990906,10,20
1100,0.15084934741259906,-0.016500000000000625,10,21
893,-0.04593175853017925,-0.018499999999998806,10,22
3100,0.026239832065069562,-0.027999999999998693,10,23
2300,0.14411109655443397,-0.0404999999999987,10,24
975,0.02619515389652393,-0.035999999999998526,10,25
3734,0.11773940345369363,-0.06099999999999853,10,26
1328,0.058835065699158924,-0.06400000000000006,10,27
1794,-0.03923876790268934,-0.03850000000000051,10,28
2185,0.15018936920464268,-0.04549999999999983,10,29
1000,0.0,-0.03449999999999847,10,30
802,0.02611306959134382,-0.032500000000000286,10,31
2033,0.006527841242895036,-0.030000000000001137,10,32
1103,0.01853563279606422,-0.010340000000002193,10,33
5598,-0.07602774620840924,0.0018799999999984608,10,34
4000,-0.04051228437010705,0.018400000000001172,10,35
1061,0.03919007184846654,0.01792000000000087,10,36
3264,0.03917471924784688,0.005940000000001078,10,37
4700,0.039159378671193235,-0.01779999999999973,10,38
1400,-0.11761630946158312,-0.006000000000000227,10,39
1400,0.05224660397075007,0.003999999999999205,10,40
2000,-0.10460251046024881,0.02499999999999858,10,41
1800,0.0,0.029999999999998295,10,42
1000,0.07839038411288513,0.003999999999997783,10,43
16500,0.039179835444674065,-0.00799999999999841,10,44
1100,0.013058239749288476,-0.028999999999997784,10,45
1600,0.11738620059997837,-0.041999999999998754,10,46
1300,-0.013044612575013196,-0.03399999999999892,10,47
4100,-0.08721400855428503,-0.012640000000000385,10,48
3000,0.02192925205587192,0.0016800000000003479,10,49
2400,-0.169979079497902,0.04299999999999926,10,50
2000,0.0,0.047319999999997725,10,51
3392,0.0,0.035639999999997944,10,52
2300,0.026143790849668003,0.021999999999999888,10,53
2460,0.013070186903679407,-0.00799999999999983,10,54
2603,-0.04393512246916298,-0.0022799999999989495,10,55
900,0.04391582799634944,-0.0036400000000000434,10,56
1900,0.013068478829052411,-0.003999999999999205,10,57
1200,-0.05230125523011511,0.0016400000000004412,10,58
2705,-0.026157467957115134,0.006280000000000997,10,59
1700,-0.09163503076317997,0.030000000000001137,11,0
2546,0.03925673907354245,0.028999999999999207,11,1
2099,-0.15727391874181462,0.04000000000000057,11,2
3285,0.03930302633302913,0.034999999999999434,11,3
1750,-0.0655479811221777,0.03100000000000023,11,4
3447,0.09168303863784306,0.01600000000000108,11,5
3888,-0.09176717357104507,0.0019999999999996024,11,6
2200,0.052410901467494816,0.002000000000001023,11,7
2400,0.03929273084479521,-0.010999999999998523,11,8
2174,0.05236287472183041,-0.015000000000000568,11,9
1700,-0.05239030779306648,-0.020999999999999377,11,10
2100,-0.02620201755534655,-0.002000000000001023,11,11
2265,-0.039318479685453656,0.01599999999999966,11,12
2573,0.06548788474131914,0.013000000000000967,11,13
1652,-0.058973854924300496,0.006999999999997897,11,14
1600,-0.019661816751868618,0.007499999999997443,11,15
2925,-0.052459016393450825,0.015999999999998238,11,16
700,0.07862665443585673,0.01349999999999909,11,17
2309,-0.013106159895157427,-0.0009999999999976694,11,18
3100,0.0,-0.006999999999997897,11,19
1800,0.06548788474131914,-0.01899999999999835,11,20
1000,0.013095861707707067,-0.014999999999999148,11,21
1325,0.012177668251504322,-0.019859999999999902,11,22
2900,0.04018324607331173,-0.021930000000001827,11,23
1000,0.06540222367560125,-0.024000000000002332,11,24
5107,0.013078733978538981,-0.028069999999999595,11,25
2200,0.039220813178194716,-0.03013999999999868,11,26
3500,0.03920543648719438,-0.027999999999997274,11,27
500,0.02613012803764075,-0.02400000000000091,11,28
4365,-0.07845188284519125,-0.009000000000003184,11,29
647,-0.0785134781470849,0.01799999999999784,11,30
3000,-0.11135128053973666,0.04900000000000091,11,31
2400,-0.11147540983605737,0.07250000000000227,11,32
2379,0.019668261981250334,0.06000000000000086,11,33
1652,-0.07216900669204412,0.04900000000000091,11,34
2347,0.14399914046010323,0.007019999999998561,11,35
1300,-0.14420679700828018,0.0025100000000009004,11,36
4990,-0.05251411316790342,0.018999999999999774,11,37
2140,-0.026263952724879865,0.02698999999999785,11,38
1225,0.0918394122277528,0.02597999999999985,11,39
1364,-0.14452765733806258,0.014999999999999148,11,40
1300,0.11811023622047691,-0.0019999999999996024,11,41
1513,-0.039385584875936894,-0.0019999999999996024,11,42
2700,-0.05254170497833476,0.012000000000000455,11,43
4527,-0.15787396395209885,0.026999999999999604,11,44
3300,0.039452919516045674,0.04799999999999898,11,45
1000,-0.035257034304579465,0.04035999999999973,11,46
1900,0.08780231335436467,0.009680000000000178,11,47
1525,-0.039447731755425555,-0.011999999999997613,11,48
905,0.052569325798404856,-0.013679999999999382,11,49
1268,-0.052596975673906976,-0.008360000000000412,11,50
3072,-0.0065750542441915345,0.006999999999999318,11,51
2400,0.006574621959231365,0.0045000000000001705,11,52
5599,0.07883326763894663,-0.003999999999999205,11,53
2322,-0.02628466289919309,-0.014500000000001024,11,54
1413,-0.052596975673906976,-0.0049999999999997165,11,55
2249,0.032862306933954234,0.0009999999999990906,11,56
2360,-0.044186456325116266,0.015220000000000768,11,57
4123,0.14261326329613894,-0.011140000000000328,11,58
1249,0.02625705658395171,-0.031500000000001194,11,59
320,0.0,-0.03186000000000035,12,0
1300,-0.10513865159679102,-0.011720000000001108,12,1
2100,-0.0657548658600699,0.029999999999999718,12,2
2400,0.07884362680681743,0.027000000000001023,12,3
342,-0.02628811777076238,0.017000000000001594,12,4
3222,-0.013145786775345232,2.842170943040401e-15,12,5
6477,0.0,-0.0029999999999972718,12,6
7171,-0.15799868334429273,0.030999999999998806,12,7
1875,0.05263850506644564,0.029999999999999718,12,8
3181,-0.05266622778142468,0.0319999999999979,12,9
3397,-0.039515279241308134,0.029999999999998295,12,10
3993,-0.052714812862422585,0.021000000000000796,12,11
4151,-0.013180440226691584,0.030999999999998806,12,12
4455,0.0131787032155916,0.019000000000001196,12,13
2360,0.013176966662281086,0.006000000000000227,12,14
